paper_id,title,year,authors,abstract,venue,url
31bfb3e1a9eff4b834443acc358d1178db979616,Deep Learning in Wazuh Intrusion Detection System to Identify Advanced Persistent Threat (APT) Attacks,2025,Budi Wibowo; Aji Nurrohman; Luqman Hafiz,"Advanced Persistent Threats (APTs) pose a significant challenge in modern cybersecurity by leveraging persistent and sophisticated methods to compromise organizations. These threats employ advanced techniques such as encrypted communication, polymorphic malware, and log tampering, to evade detection, exfiltrate sensitive data, and disrupt critical infrastructure. Such characteristics often render conventional security measures ineffective in mitigating or preventing such attacks. This study adopted an experimental approach to assess the application of Wazuh, an advanced open-source security platform, in countering APT attacks. By simulating attack scenarios and analyzing real-time logs from diverse sources, Wazuh demonstrated strong intrusion detection capabilities, identifying attack patterns such as brute force attempts and unauthorized directory access. The findings underscore Wazuh’s effectiveness in enhancing organizational resilience by enabling rapid detection and response to suspicious activities. This research highlights how integrated log analysis can address the stealthy nature of APTs. Future studies should explore the integration of machine learning with platforms like Wazuh to further enhance automated and predictive threat detection capabilities, thereby strengthening defenses against evolving strategies of APTs.",International Journal of Science Education and Cultural Studies,https://www.semanticscholar.org/paper/31bfb3e1a9eff4b834443acc358d1178db979616
87ef33624c125593e3b651f0b5f227df9ab5030d,Detection of Advanced Persistent Threat Attacks With Optimized Deep Learning Framework,2025,Indra Kumari; Hansung Lee,"Advanced Persistent Threat is considered as one of the most harmful security attacks that becomes a challenge for the governments, business sectors, and organizations. Due to its dynamic nature, the organizations are facing difficulties in determining the exact type of attack. To address this problem, this research paper presents a novel, optimized hybrid deep learning model. The projected model includes four major phases: 1) pre-processing; 2) feature extraction; 3) feature selection; and 4) attack detection. Initially, raw data is collected and pre-processed using a data cleaning algorithm. Statistical characteristics, including proposed weighted entropy and higher-order statistical features such as skewness and kurtosis, are retrieved from the pre-processed data during the feature extraction step. The most optimal features are selected from the extracted characteristics utilizing the newly proposed Aquila Customized Sunflower Optimization Algorithm (ACSOA). The Aquila Optimizer (AO) and the standard sunflower optimization (SnFO) algorithms are combined in this ACSOA model. Finally, the attack detection and classification are carried out in the newly built optimized hybrid classifier framework, which is made up of optimized Recurrent Neural Network (RNN) and Gated Recurrent Network (GRU). The weight of the RNN will be fine-tuned using ACSOA to improve the detection accuracy of the projected model. The type of APT assault in network traffic will be depicted in the final detection result using the improved hybrid classifier architecture. Finally, the efficiency of the anticipated model is validated by a comparative examination.",IEEE Access,https://www.semanticscholar.org/paper/87ef33624c125593e3b651f0b5f227df9ab5030d
49aeb53b32d376d9bceb7c472f85dbc12bdcc48e,Graph Neural Network Framework for Advanced Persistent Threat Detection in IIoT Environments,2025,Kaouthar Merzouki; Youssef Hadi; Hassan Elghazi; Hajar Moudoud; Zakaria Abou El Houda,"The increasing reliance of industrial infrastructures on the Industrial Internet of Things (IIoT) has made them more vulnerable to complex cyberattacks, especially Advanced Persistent Threats (APTs). To recognize and analyze these multi-stage incursions, we require computational models that can capture both structural and temporal connections in IIoT network architectures. This paper presents a framework based on Graph Neural Networks (GNNs) for detecting and classifying APTs in IIoT settings. We use the CICAPT-IIoT2024 dataset, which provides realistic multi-phase APT attack scenarios. The approach models system components, network communications, and process interactions as nodes and edges in a dynamic graph, allowing for relational learning and context-aware feature extraction. The GNN architecture leverages graph connectivity patterns and message-passing techniques to identify attack phases with greater accuracy and robustness. Experimental results show that this method outperforms traditional deep learning techniques and ensemble methods, particularly in early-stage anomaly detection. This paper highlights the potential of graph-based learning as an effective way to enhance IIoT infrastructure security against the changing behaviors of advanced persistent threats.",International Conference on Advanced Communication Technologies and Networking,https://www.semanticscholar.org/paper/49aeb53b32d376d9bceb7c472f85dbc12bdcc48e
946a56e40e6710b32dabc2c4d90252125481d061,Hybrid Ensemble and Deep Learning Architectures for Advanced Persistent Threat Detection,2025,Saleeem Ishaq Tijjani; Bogdan Ghita; Nathan Clarke; Matthew Craven,"This paper examines classical machine learning (ML) and deep learning (DL) models for advanced persistent threat (APT) detection, with a focus on hybrid ensemble configurations. We propose multi-stage hybrid ensemble ML models. Simulation results demonstrate that hybrid ensemble models outperform single classifiers by leveraging model diversity and complementary decision-making to capture complex attack patterns. DL architectures, particularly convolutional long short-term memory (CNN-LSTM), further surpass traditional ML models by learning hierarchical features and temporal dependencies in the network traffic. To address the scarcity of real-world APT datasets, we constructed an APT-aware dataset from UNSW-NB15 and evaluated it across multiple learning paradigms. The results highlight improved adaptability to evolving APT tactics and bridge the gap between generic intrusion detection and specialized APT detection through life-cycle-aware modeling.","IEEE Annual Information Technology, Electronics and Mobile Communication Conference",https://www.semanticscholar.org/paper/946a56e40e6710b32dabc2c4d90252125481d061
43f0ac51851f074e7b48046e004564c2248f5abf,Integrating Graph Neural Networks and Dynamic Community Characterization for Advanced Persistent Threat Detection and Attack Provenance Reconstruction,2025,Yingchao Wang; Na Li; Dechuan Qiu; Bingyu Cao; Huaxing Xiao; Peng Zhou,"Addressing the challenges of detection and attribution posed by the concealment and dynamic evolutionary traits of Advanced Persistent Threats (APTs), this paper proposes an intelligent detection and attribution method integrating Graph Neural Networks (GNNs) with dynamic community features. Initially, multi-source datasets undergo cleansing, feature extraction, and the construction of temporal graph sequences. Dynamic attack communities are modeled using a Temporal Attention Graph Neural Network (TA-GNN) to capture abrupt structural shifts within communities across various attack stages. A tri-dimensional feature framework encompassing “community behavior-traffic statistics-GNN embeddings” is established, enhanced by semi-supervised contrastive learning to bolster the identification capability for unknown attacks. Finally, an improved Temporal-aware Taint Propagation Algorithm (TTPA) is employed for attack chain reconstruction. Experimental results demonstrate that the proposed method achieves an F1-score approximately 15% higher than traditional approaches, an attack path identification accuracy of 92%, and an average attribution time of 4.2 seconds, thereby providing robust support for APT defense.",International journal of pattern recognition and artificial intelligence,https://www.semanticscholar.org/paper/43f0ac51851f074e7b48046e004564c2248f5abf
29e2aef2d560631c1fc0a4f4d7a27f924721a9af,Investigating Advanced Persistent Threat Tactics in Cloud Environments: A Forensic Study of AWS CloudTrail Log Data,2025,Adeolu Opeyemi Ojo; Mohammed Benmubarak,"The focus of this study is to identify and reduce Advanced Persistent Threats (APTs) in the cloud environment of
Amazon Web Services (AWS). Popular security frameworks like MITRE ATT&CK, Cyber-Kill Chain and Pyramid of
Pain were employed to improve effectiveness of forensic investigation in cloud environments. Tactics, techniques and
procedures (TTPs) using Cloud Trail log data were analyzed in order to discover the efficiency of these frameworks in attack
patterns identification. Findings from the study reveals that logs are crucial for identifying attack trends such as lateral
movement, exfiltration of data, escalation of privileges in order to help improve understanding and analysis of APT activities
in AWS environment, and the integration of frameworks such as MITRE ATT & CK, Cyber-Kill Pains and Pyramid of
Pain provides strategies that are proactive to quelling advanced cyber adversaries",International Journal of Innovative Science and Research Technology,https://www.semanticscholar.org/paper/29e2aef2d560631c1fc0a4f4d7a27f924721a9af
9ee686eaaf7f73e5f4d600021c4b9343ef1c312c,Spatio-Temporal Advanced Persistent Threat Detection and Correlation for Cyber-Physical Power Systems Using Enhanced GC-LSTM,2025,Alfan Presekal; Alexandru Ştefanov; Ioannis Semertzis; Peter Palensky,"Electrical power grids are vulnerable to cyber attacks, as seen in Ukraine in 2015, 2016, and 2022. These cyber attacks are classified as Advanced Persistent Threats (APTs) with potential disastrous consequences such as a total blackout. However, state-of-the-art intrusion detection systems are inadequate for APT detection owing to their stealthy nature and long-lasting persistence. Furthermore, they are ineffective as they focus on individual anomaly instances and overlook the correlation between attack instances. Therefore, this research proposes a novel method for spatio-temporal APT detection and correlation for cyber-physical power systems. It provides online situational awareness for power system operators to pinpoint system-wide anomaly locations in near real-time and preemptively mitigate APTs at an early stage before causing adverse impacts. We propose an Enhanced Graph Convolutional Long Short-Term Memory (EGC-LSTM) by using sequential and neural network filters to improve APT detection, correlation, and prediction. Control center and substation communication traffic is used to determine cyber anomalies using semi-supervised deep packet inspection and software-defined networking. Power grid circuit breaker status is used to determine physical anomalies. Cyber-physical anomalies are correlated in cyber-physical system integration matrix and EGC-LSTM. The EGC-LSTM outperforms existing state-of-the-art spatio-temporal deep learning models, achieving the lowest mean square error.",IEEE Transactions on Smart Grid,https://www.semanticscholar.org/paper/9ee686eaaf7f73e5f4d600021c4b9343ef1c312c
399e952b3f6d2af8bf2ec5df175d50415935ed73,Towards Proactive Cybersecurity in Smart Grids: Behavioral Advanced Persistent Threat Detection via Adversarial and Autoencoder Architectures,2025,Lahcen Hassine; Yassine Loukili; H. Chaibi; Younes Ledmaoui; R. Saadane; A. Chehri,"Smart grids are confronted with growing cybersecurity threats by Advanced Persistent Threats (APTs) targeting vulnerabilities of cyber-physical systems with stealthy, multi-stage attacks. Conventional signature-based rule-driven detection mechanisms cannot detect these advanced threats. This paper presents an active behavior detection system using Generative Adversarial Networks and Autoencoders for benign network behavior modeling and anomaly detection characteristic of APTs. Tested on actual smart grid data, our hybrid solution is 96.5 % accurate and has an $\text{F 1}$-score of $\text{96.59 \%}$, surpassing baseline MLPs and state-of-the-art techniques. The main innovations are adversarial training for generating attack patterns and Autoencoder reconstruction for anomaly detection. Experiments show the framework's robustness to stealthy APTs with few false positives. This research propels adaptive defense technologies for critical infrastructure, bridging the gaps in scalability and dynamic threat modeling.",International Conference on Wireless Networks and Mobile Communications,https://www.semanticscholar.org/paper/399e952b3f6d2af8bf2ec5df175d50415935ed73
570d817e404ee9a8a544aa57e3a7ca0e9473f27d,Transformer Models and Data Augmentation for Multi-Label Advanced Persistent Threat Entity Recognition,2025,I. Nyoman; Buda Hartawan; Tohari Ahmad; R. Ijtihadie,"Limited labeled data are a major challenge in developing Named Entity Recognition (NER) models in cyber security, particularly Advanced Persistent Threat (APT). This study examines the effectiveness of data augmentation techniques through synonym replacement to increase sentence variety without changing semantic context. This process is applied to the Mitre ATTACK-based NER corpus, and then tested using six Transformer-based models: BERT, DistilBERT, RoBERTa, XLNet, ELECTRA, and DeBERTa V3. Performance evaluation is carried out using precision, recall, accuracy, and macro-average F1 score metrics. The results show that data augmentation improves the model’s ability to recognize more diverse sentence patterns. BERT recorded the highest overall performance (97.24%), while DistilBERT provided competitive results (97.19%), even superior in macro-average F1 score, indicating a more even ability to detect entities 90.22%, including minor entities. These findings confirm that synonym replacement effectively overcomes dataset limitations, while DistilBERT offers an optimal balance between performance and efficiency.",2025 15th International Conference on Information & Communication Technology and System (ICTS),https://www.semanticscholar.org/paper/570d817e404ee9a8a544aa57e3a7ca0e9473f27d
e47af1383f92a5c30eb228d07d1ad8862d53929d,A Survey of Emerging DDoS Threats in New Power Systems,2026,Fan Luo; Siqi Fan; Guolin Shao,"Distributed Denial-of-Service (DDoS) attacks remain the most pervasive and operationally disruptive cyber threat and are routinely weaponized in interstate conflict (e.g., Russia–Ukraine and Stuxnet). Although attack-chain models are standard for Advanced Persistent Threat (APT) analysis, they have seldom been applied to DDoS, which is often framed as a single-step volumetric assault. However, ubiquitous intelligence and ambient connectivity increasingly enable DDoS campaigns to unfold as multi-stage operations rather than isolated floods. In parallel, large language models (LLMs) create new opportunities to strengthen traditional DDoS defenses through richer contextual understanding. Reviewing incidents from 2019 to 2024, we propose a three-phase DDoS attack chain—preparation, development, and execution—that captures contemporary tactics and their dependencies on novel hardware, network architectures, and application protocols. We classify these patterns, contrast them with conventional DDoS, survey current defenses (anycast and scrubbing, BGP Flowspec, programmable data planes, adaptive ML detection, API hardening), and outline research directions in cross-layer telemetry, adversarially robust learning, automated mitigation orchestration, and cooperative takedown.",Italian National Conference on Sensors,https://www.semanticscholar.org/paper/e47af1383f92a5c30eb228d07d1ad8862d53929d
3c66e28252201e178255c6f1141513d67ce4fcc8,AI-Driven Approaches to Improve Cybersecurity in Financial Transactions,2026,Sneha B. Sahane,"The rapid digitalization of financial services has significantly increased exposure to cyber threats targeting financial
transactions. Traditional rule-based cybersecurity mechanisms are insufficient against evolving attack strategies such as fraud,
identity theft, adversarial manipulation, and advanced persistent threats. Artificial Intelligence (AI) and Machine Learning
(ML) provide adaptive, scalable, and real-time solutions for detecting and mitigating financial cyber risks. This paper presents a
comprehensive study of AI-driven approaches for improving cybersecurity in financial transactions. It analyzes supervised,
unsupervised, deep learning, graph-based, and reinforcement learning techniques, along with their applications in fraud
detection, anti-money laundering (AML), identity verification, and threat intelligence. Implementation frameworks, challenges,
ethical implications, and future research directions are also discussed. The results indicate that AI significantly enhances
detection accuracy and response efficiency while introducing challenges related to explain ability, privacy, fairness, and
adversarial robustness.",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/3c66e28252201e178255c6f1141513d67ce4fcc8
63d396061e18f9115cdffab5278b62eed38476a9,AI-Driven Cyber Defense: Enhancing Data Security and Securing Human and Non-Human Identities Against Modern Cyber Attacks,2026,Prabhudas Borkar,"The rise of sophisticated cyber threats has driven the need for defense mechanisms to evolve beyond traditional rule-based systems. This study presents a comprehensive analysis of artificial intelligence-driven cyber defense systems, focusing on their application to enhance data security and protect human and non-human identities. We examine the integration of machine learning algorithms, deep learning architectures, and behavioral analytics to create adaptive defense mechanisms that can detect and mitigate advanced, persistent threats, zero-day exploits, and identity-based attacks. This research explores various AI techniques, including supervised and unsupervised learning, neural networks, and anomaly detection systems, demonstrating their effectiveness in real-time threat identification and response. Furthermore, we address the unique challenges of securing nonhuman identities, such as IoT devices, service accounts, and API keys, which have become critical attack vectors in modern cyber infrastructure. Our analysis reveals that AI-driven systems can reduce detection time by 73% and false-positive rates by 68% compared to traditional methods. The paper concludes with recommendations for implementing robust AI-based cyber defense frameworks and discusses future directions for adaptive security systems.",International journal on advanced electrical and computer engineering,https://www.semanticscholar.org/paper/63d396061e18f9115cdffab5278b62eed38476a9
30b59cd3bceac63b23ab95503802b49ff2c887ae,Adaptive AI-Driven Threat Intelligence Framework for Proactive Cyber Defense in Dynamic Network Environments,2026,Mohit Garg; Phani Rohitha Kaza; Akash Kilaru; Syed Sadique Basha; Chaitanya Gunupudi; Kalyana Krishna Kondapalli,"The rapid evolution of dynamic network infrastructures has intensified exposure to sophisticated cyber threats, including zero-day attacks and advanced persistent threats, which traditional signature-based security mechanisms fail to address effectively. This paper proposes an Adaptive AI-Driven Threat Intelligence Framework (AID-TIF) that integrates machine learning, deep learning, reinforcement learning, and real-time threat intelligence to enable proactive cyber defense. The framework continuously monitors network traffic and system behavior, detects both known and unknown threats in real time, and dynamically adapts defense strategies based on evolving attack patterns. AID-TIF was implemented and evaluated in realistic network environments against multiple attack scenarios, including DDoS attacks, malware propagation, and insider threats. Experimental results demonstrate a detection accuracy of 95% for known attacks and 85% for previously unseen threats, with a low false positive rate of 3%. Additionally, the framework achieves rapid threat detection within 1.5 seconds and automated mitigation within 5 seconds, significantly reducing potential damage and downtime. The key contributions of this work include a hybrid AI-based adaptive architecture, seamless integration of external threat intelligence, and automated real-time mitigation. Overall, AID-TIF offers a scalable, resilient, and forward-looking cybersecurity solution for modern network environments.",2026 International Conference on AI-Driven Smart Systems and Ubiquitous Computing (ICAUC),https://www.semanticscholar.org/paper/30b59cd3bceac63b23ab95503802b49ff2c887ae
77a08b505822128dabbcf3b77a1acd472ab7a026,Adaptive Target Device Model Identification Attack in 5G Mobile Network,2026,Shaocong Feng; Baojiang Cui; Junsong Fu; Meiyi Jiang; Shengjia Chang,"Enhanced system capacity is one of 5G goals. This will lead to massive heterogeneous devices in mobile networks. Mobile devices that lack basic security capability have chipset, operating system or software vulnerability. Attackers can perform Advanced Persistent Threat (APT) Attack for specific device models. In this paper, we propose an Adaptive Target Device Model Identification Attack (ATDMIA) that provides the prior knowledge for exploiting baseband vulnerability to perform targeted attacks. We discovered Globally Unique Temporary Identity (GUTI) Reuse in Evolved Packet Switching Fallback (EPSFB) and Leakage of User Equipment (UE) Capability vulnerability. Utilizing silent calls, an attacker can capture and correlate the signaling traces of the target subscriber from air interface within a specific geographic area. In addition, we design an adaptive identification algorithm which utilizes both invisible and explicit features of UE capability information to efficiently identify device models. We conducted an empirical study using 105 commercial devices, including network configuration, attack efficiency, time overhead and open-world evaluation experiments. The experimental results showed that ATDMIA can accurately correlate the EPSFB signaling traces of target victim and effectively identify the device model or manufacturer.",IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/77a08b505822128dabbcf3b77a1acd472ab7a026
7fb6664fc6bd5964455819c2d6e4a389a797763b,Along Came a Spider: Enabling Effective Cross-Domain Threat Detection via Collaborative Graph Learning,2026,Hao Tang; Cheng Wang; Kunfeng Chen; Changjun Jiang,"Advanced persistent threat groups are launching extensive attacks on national critical institutions and key infrastructures. Learning contextual information among entities using graph neural network models based on provenance graphs has demonstrated excellent performance in threat detection. However, due to constraints of transmission costs and privacy concerns, existing threat detection methods typically rely solely on audit logs within their own domains, which contain only part of the attacker’s behavior. Attackers have also recognized this, so they brazenly carry out attack attempts and expand their impact. The information asymmetry across multiple domains indeed significantly impacts the efficiency and timeliness of APT detection. This paper introduces a novel cross-domain threat detection (CDTD) scheme based on collaborative graph learning for effective and early APT detection. The core idea of CDTD is to foster mutual benefits by utilizing potential cross-domain general knowledge from heterogeneous data and collaborating on precious threat intelligence, which could mitigate information asymmetry. Experimental results demonstrate that the proposed method achieves state-of-the-art detection capabilities and reduces the workload of security analysts. Additionally, the distributed detection scheme significantly decreases system overheads in terms of network bandwidth, memory usage, and execution time, which shows promising potential for broad applications of the proposed scheme.",IEEE Transactions on Mobile Computing,https://www.semanticscholar.org/paper/7fb6664fc6bd5964455819c2d6e4a389a797763b
5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,Deep Recurrent Hidden Markov Learning Framework for Multi-Stage Advanced Persistent Threat Prediction,2026,Saleem Ishaq Tijjani; Bogdan Ghita; Nathan Clarke; Matthew Craven,"Advanced Persistent Threats (APTs) represent hidden, multi\-stage cyberattacks whose long term persistence and adaptive behavior challenge conventional intrusion detection systems (IDS). Although recent advances in machine learning and probabilistic modeling have improved APT detection performance, most existing approaches remain reactive and alert\-centric, providing limited capability for stage-aware prediction and principled inference under uncertainty, particularly when observations are sparse or incomplete. This paper proposes E\-HiDNet, a unified hybrid deep probabilistic learning framework that integrates convolutional and recurrent neural networks with a Hidden Markov Model (HMM) to allow accurate prediction of the progression of the APT campaign. The deep learning component extracts hierarchical spatio\-temporal representations from correlated alert sequences, while the HMM models latent attack stages and their stochastic transitions, allowing principled inference under uncertainty and partial observability. A modified Viterbi algorithm is introduced to handle incomplete observations, ensuring robust decoding under uncertainty. The framework is evaluated using a synthetically generated yet structurally realistic APT dataset (S\-DAPT\-2026). Simulation results show that E\-HiDNet achieves up to 98.8\-100\% accuracy in stage prediction and significantly outperforms standalone HMMs when four or more observations are available, even under reduced training data scenarios. These findings highlight that combining deep semantic feature learning with probabilistic state\-space modeling enhances predictive APT stage performance and situational awareness for proactive APT defense.",arXiv.org,https://www.semanticscholar.org/paper/5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb
fd8014e80d43959317753b578b36541cb2acbdb4,Dependability Analysis of Cloud‐Based VoIP Under an Advanced Persistent Threat Attack: A Semi‐Markov Approach,2026,Nikesh Choudhary; Vandana Khaitan,"Voice over Internet Protocol (VoIP) has emerged as a game‐changing communication technology given that it allows for low‐cost long‐distance conversations with plenty of additional benefits. In this era of cloud computing, VoIP can offer even cheaper calls and scalable services with the help of virtualized telephone infrastructure. The integration of virtualized telephone infrastructure with VoIP is known as “cloud‐based VoIP.” In this paper, we investigate a cloud‐based VoIP under the advanced persistent threat (APT) attack. An APT attack is a sophisticated type of cyberattack that tries to steal personal information by staying in the infected system for an extended period of time, thereby impacting the system dependability. “Dependability is a measure of a system's availability, reliability, maintainability, and in some cases, other characteristics such as durability, safety and security”. Hence, we develop a robust mechanism for mitigating APT attack in a cloud‐based VoIP phone system and investigate its dependability to minimize the aftermaths of the attack. We employ a semi‐Markov process (SMP) model to study the dependability as it gives consideration to the non‐Markovian nature of the holding times of various system states. The SMP model is then used to analyze both the time‐dependent behavior and the long‐term (stationary) performance characteristic of the cloud‐based VoIP system, specifically in terms of availability, reliability, and confidentiality. Numerical results are displayed graphically, and the proposed dependability model is supported by stochastic simulation. It has been established from the numerical results that the cloud‐based VoIP is the most sensitive and critical when it is exploited by cyberattacks, and the lifetime of the system can be extended if the weaknesses of the system are discovered before it is exploited by the attackers.",Transactions on Emerging Telecommunications Technologies,https://www.semanticscholar.org/paper/fd8014e80d43959317753b578b36541cb2acbdb4
5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,Dynamic Adaptive Aggregation and Feature Pyramid Network Enhanced GraphSAGE for Advanced Persistent Threat Detection in Next-Generation Communication Networks,2026,Liang Kou; Xiaochen Pan; Guozhong Dong; Meiyu Wang; Chunyu Miao; Jilin Zhang; Pingxia Duan,"Advanced Persistent Threats (APTs) pose severe challenges to Next-Generation Communication Networks (NGCNs) due to their stealthiness and NGCNs’ dynamic topology, while conventional GNN-based intrusion detection systems suffer from static aggregation and poor adaptability to unseen nodes. To address these issues, this paper proposes DAA-FPN-SAGE, a lightweight graph-based detection framework integrating Dynamic Adaptive Aggregation (DAA) and Multi-Scale Feature Pyramid Network (MSFPM). Leveraging GraphSAGE’s inductive learning capability, the framework effectively models unseen nodes or subgraphs and adapts to NGCN’s dynamic changes (e.g., elastic network slicing, online AI model updates)—a key advantage for handling NGCN’s real-time topological variations. The DAA module employs multi-hop attention to dynamically assign weights to neighbors at different hop distances, enhancing capture of hierarchical dependencies in multi-stage APT attack chains. The MSFPM module fuses local-global structural information via a gated feature selection mechanism, resolving dimensional inconsistency and enriching attack behavior representation. Extensive experiments on StreamSpot, Unicorn, and DARPA TC#3 datasets demonstrate that this method delivers superior performance and meets detection requirements of large-scale NGCNs.",IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb
b6c4c832561b1d22510747e2085a712cef7e7fd2,"Escalating Cyber Threats: Analyzing Trends, Risks, and Countermeasures in Critical Sectors",2026,Muhammad Imran Ghafoor; Muhammad Sohaib Roomi; Mehmood Baryalai; Zubair Zaland; Iqra Tabassum; Ali Sohail,"During the period between 2021 and 2026, the situation regarding cyber-attacks against the government bodies, banking platforms, telecom networks, and identity related systems steadily escalated in Pakistan. This paper examines 239 reported cases during the same time and establishes an increment in the frequency of attacks by 294.4 percent between 2021 and 2025. Data breaches that comprise 32.6 percent of all incidents and accumulated privacy exposure of about 744.6 million compromised records shows that the evidence gathered is comprehensive. To go beyond description, the research uses a Privacy Risk Score (PRS) tool in six types of attacks, namely, data breaches, ransomware, phishing and social engineering, distributed denial-of-service attack, website defacement, and advanced persistent threat. The review of the literature provides the basis of the analysis upon Pakistani legal, governance, and technical setting, whereas the experimental section examines the framework of a layered countermeasure structure guided by anonymization, adaptive privacy protection, AI-facilitated detection, and embedding of IoT security. The simulated PRS comparison indicates that privacy risk has been decreased by 84.2 percent when the suggested controls bring down the aggregate Privacy Exposure Index by 92.88 to 14.64. This paper thus provides a policy-relevant and data-supported framework of comprehension on cyber-attacks in Pakistan and its connection of sectoral exposure to the actual countermeasures.",The Asian Bulletin of Big Data Management,https://www.semanticscholar.org/paper/b6c4c832561b1d22510747e2085a712cef7e7fd2
67dce7063f009fe877c0f822d656035a156edbcc,Exploring and Evaluating the Application of Quantum Computing Techniques in Enhancing the Performance of Intrusion Detection Systems (IDS),2026,D. Fiase; Kwadwo Opoku Attah; N. Nelson; P. Agyeman,"As cyber-physical systems and digital infrastructures grow in scale and complexity, conventional threat-detection
techniques face increasing challenges in processing high-dimensional data, modeling nonlinear relationships, and responding to
rapidly evolving attack surfaces. This work explores the potential of quantum computing techniques to enhance threat detection
through quantum machine learning, quantum optimization, and quantum-inspired analytics focuses on IDS. We examine how
quantum systems can encode complex feature spaces, accelerate search and classification tasks, and improve the detection of
subtle anomalies and advanced persistent threats. Key use cases include intrusion detection, malware classification, behavioral
analytics, and risk modeling. The study evaluates hybrid quantum classical architectures and discusses current hardware
constraints, algorithmic maturity, and implementation considerations. While large-scale, fault-tolerant quantum systems remain
under development, our findings indicate that near-term quantum approaches particularly variational models and amplitudeencoding schemes show promise for improving detection accuracy and computational efficiency in specific problem classes. This
research highlights both the opportunities and the practical limitations of integrating quantum computing into cybersecurity
workflows and outlines future directions for realizing robust, scalable quantum-enabled threat-detection systems",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/67dce7063f009fe877c0f822d656035a156edbcc
73321244a474eb54cc2ff471ab4d19265108d58e,Framework for Cybersecurity of Edge Computing-Based Mission-Critical Strategies: Employing Trusted Execution Environments and Policy-Driven Access,2026,Shiva Shankar Mummidi; S. Srinivasan,"Edge computing has been established as a game-changer in mission-critical systems by offering lowlatency processing and real-time decision making at the edge of the network. Yet, its distributed nature elaborates the attack surface and intent sensitive operations to new security threats. This paper presents an end-to-end approach to improve the cybersecurity of edge computing infrastructures (especially used for mission-critical applications) based of Trusted Execution Environments (TEEs) and policy-driven access control. The framework is developed to provide data confidentiality, integrity and system robust under active and passive cyber-attacks, such as insider attack and advanced persistent threat. The proposed architecture uses TEE implemented in energyefficient hardware to protect sensitive computations from an untrusted system stack [1], which guarantees to secure the critical operations in case of the edge device attacked. Policy implemented in a component-based and dynamic manner is combined with TEEs to regulate the access to users and devices according to contextual and behavioral properties. This bi-level security model helps identify strong access pattern rules, which change in response to observed usage, in order to improve data exposure problems as well as policy violations and ensure system efficiency. We have conducted experimental validation over a simulated edge network on emergency response and industrial control applications. The results show significant enhancements to secure processing and successful attack rate reductions as well as near zero overhead in terms of latency and cost. Combining TEEs and policy engines delivered better results in terms of protection against unauthorized code and data as well as the privilege escalation, duty to ensure near-realtime responsiveness that is widely considered a must for mission-critical processes. This work defines a scalable and dependable cyber security approach dedicated to edge induction in high risk domains that includes defense, health care, and smart infrastructure. By building the bridge between hardware-based secure enclave and smart access control, the framework not only enhances edge's security defense, but also lays a ground work for trust and governance in next generation distributed computing systems.","2026 International Conference on Communication, Computing and Emerging Technologies (IC3ET)",https://www.semanticscholar.org/paper/73321244a474eb54cc2ff471ab4d19265108d58e
01169019f3097e4474ea683a469b4f048343b4c0,Graph-Based Anomaly APT Attack Detection via Threat Intelligence,2026,Chun-I Fan; Cheng-Han Shie; Yi Chang; Tao Ban; Tomohiro Morikawa; Takeshi Takahashi,"Among Advanced Persistent Threats in recent years, hackers have combined multiple defense evasion techniques to hide themselves from the detection of traditional antivirus software. For example, the combination of fileless malware and Living Off the Land techniques and abusing legitimate cloud services force the enterprises have gradually adopted the Endpoint Detection and Response (EDR) instead. However, EDR has the disadvantage that this tool may produce massive false alarms. This situation force security maintainer and analysts to be burdened with a large amount of additional analyses. We proposed an anomaly detection system based on graphs. First, we input a provenance graph containing threat intelligence constructed by the normal behaviors of the system. After that, the system learns the potential structured information from the provenance graph for detecting the abnormal behavior of a host. The results show that the proposed system can effectively detect abnormal event logs. Moreover, we reduce the number of false alarms by up to 97.67%. The improvement dramatically reduces the heavy burdens on the security maintainers from the analyses of the records. Furthermore, the performance of the designed system shows that the abnormal detection based on the graph neural network is superior to a traditional neural network.",IEEE Transactions on Emerging Topics in Computing,https://www.semanticscholar.org/paper/01169019f3097e4474ea683a469b4f048343b4c0
